name	mean	stddev
clickedTokenEmbedding_9	-0.017120526334229592	0.10315974771056237
clickedTokenEmbedding_10	0.02086245567302566	0.1561203230129798
feedCtrByCatLast7d_23	0.0	1.0
feedCtrByCatLast7d_24	0.008304792907651435	0.09371656998613559
feedCtrByCatLast7d_25	0.0032265039967115904	0.053716019450937666
feedCtrByCatLast7d_26	0.006154965920783822	0.07409132974524099
clickedTokenEmbedding_184	0.008282358425522739	0.13107997646112787
clickedTokenEmbedding_185	-0.009351307548804552	0.09283856359491109
clickedTokenEmbedding_186	0.01641427522455309	0.1467678148718871
clickedTokenEmbedding_187	0.05136803121704254	0.22403926984140443
feedExposeByCatLast7d_17	0.0012837370275891535	0.09334855070934327
feedExposeByCatLast7d_18	0.659367825209325	11.144465369719674
feedExposeByCatLast7d_19	0.2001208795593833	3.5395253711073256
feedExposeByCatLast7d_20	0.3029989225952316	7.396761871661221
feedExposeByCatLast7d_21	0.36955178209756206	6.2841315441989885
clickedTokenEmbedding_84	0.02312135124599812	0.153641671689273
clickedTokenEmbedding_85	-0.02756079355551645	0.15634579953321576
clickedTokenEmbedding_86	0.0015292725472399776	0.10858994365436186
clickedTokenEmbedding_87	-0.0026010220368442066	0.0911112032913744
clickedTokenEmbedding_76	-0.007885883269321497	0.09826672295236819
clickedTokenEmbedding_77	-0.013185393022321874	0.09511662653364804
clickedTokenEmbedding_78	0.006113294008509903	0.0974313896122203
clickedTokenEmbedding_79	0.015557389003918865	0.11930213378703886
pushClickedNumByHourLast30d_18	0.2019884040224975	1.5878321621895215
pushClickedNumByHourLast30d_19	0.27997569322288673	1.43597816619621
pushClickedNumByHourLast30d_20	0.21251067990441772	1.428336792488212
pushClickedNumByHourLast30d_21	0.1889886187628216	1.5474160959335563
pushClickedNumByHourLast1d_10	0.1169792752791218	0.4568262408764113
pushClickedNumByHourLast1d_11	0.10372904389798142	0.43508205485592155
pushClickedNumByHourLast1d_12	0.119908150473892	0.45729759869344583
pushClickedNumByHourLast1d_13	0.08846374638283913	0.3838589580131328
clickedTokenEmbedding_171	-0.016041358815551597	0.12833670952622903
clickedTokenEmbedding_172	0.009136756208088993	0.0981288966981705
clickedTokenEmbedding_173	0.004501052253042382	0.11433162414927284
clickedTokenEmbedding_174	0.03124820839836963	0.15377985657600513
pushClickedNumByHourLast1d_1	0.008048549035228511	0.14118716026230754
pushClickedNumByHourLast1d_2	0.005365699356819007	0.09556588238185564
pushClickedNumByHourLast1d_3	0.0048619328233185325	0.09614276372612628
pushClickedNumByHourLast1d_4	0.0070175849666694	0.12056833032008167
feedCtrByCatLast7d_1	0.010760009995667367	0.38424562022403214
feedCtrByCatLast7d_2	0.0024538371668289707	0.045300965506227434
feedCtrByCatLast7d_3	0.00920617886134413	0.07944263019345228
feedCtrByCatLast7d_4	9.631657187908843E-5	0.012818673055941227
feedCtrByCatLast7d_5	0.0013224107729895738	0.036617433237935086
pushClickedDayNumLast30d	1.7033986324821107	2.898138530116135
pushAllUserExposeNumLast30d	1.0050569232063884E8	1802027.3469554423
pushAllUserClickNumLast30d	1.7464715556652336E10	6.507758640440552E7
pushAllUserCtrLast30d	0.005754498031228485	8.292625476256492E-5
pushClickedNumByHourLast30d_0	0.028232641443054977	0.3414720859344186
firstDayDiffDays	524.6300617168056	516.3212567171688
lastDayDiffDays	70.14365966876582	161.34395351433616
clickedTokenEmbedding_0	-0.023934637115697058	0.13107345415508365
clickedTokenEmbedding_1	0.003288338102625584	0.13952868260562998
clickedTokenEmbedding_24	0.018215246053277196	0.14770552087180094
clickedTokenEmbedding_25	0.035832643821818104	0.1896840694619169
clickedTokenEmbedding_26	0.005050354859879555	0.10287804362760203
clickedTokenEmbedding_27	0.010059480813376374	0.11753311277154646
feedClickByCatLast7d_7	3.727606380338482E-4	0.0724881087823833
feedClickByCatLast7d_8	0.2130487635150063	2.992579791739351
feedClickByCatLast7d_9	0.05355879350131245	1.5915389774569546
feedClickByCatLast7d_10	0.013656859720341927	0.3456566658754351
clickedTokenEmbedding_175	-0.009153983892952147	0.11132066432155831
clickedTokenEmbedding_176	0.019059767795119975	0.1367816807246202
clickedTokenEmbedding_177	0.006007661684657794	0.0891777738197587
clickedTokenEmbedding_178	0.008862115995906765	0.10399001644333972
clickedTokenEmbedding_188	0.023087801066773172	0.11509287330355794
clickedTokenEmbedding_189	-0.002475917811908383	0.08853096942376888
clickedTokenEmbedding_190	-0.018049823553491464	0.12668988114417748
clickedTokenEmbedding_191	-0.017833349437192062	0.11725256904883036
feedClickByCatLast7d_33	0.011451440384089446	0.6178665740294714
feedClickByCatLast7d_34	0.061495772621850395	0.9421359970506686
feedClickByCatLast7d_35	0.056893200670774496	1.9391649399506146
feedCtrByCatLast7d_0	0.03610044415239067	0.278048489979262
feedCtrByCatLast7d_32	0.006539347303940395	0.07761271762227313
feedCtrByCatLast7d_33	0.0014768657374867248	0.04258390332654545
feedCtrByCatLast7d_34	0.0060659954914760545	0.07252912193471703
feedCtrByCatLast7d_35	0.006732846346240311	0.07946591291060114
gapDays	9.424208007739342	68.22356585863889
inactiveDays	70.14365966876582	161.34395351433616
receivedPushAvgCountInLast7Days	36.11234720930669	25.829963605926082
receivedMiPushAvgCountInLast7Days	16.26482209636979	7.679300420548557
pushClickedNumByHourLast30d_9	0.20142528178956362	1.5374785433687963
pushClickedNumByHourLast30d_10	0.24733744842805513	1.4806264012951447
pushClickedNumByHourLast30d_11	0.22215229201028927	1.6734554866513112
pushClickedNumByHourLast30d_12	0.2468896920075479	1.6128746766966078
pushClickedNumByHourLast30d_13	0.1938979480876689	1.330005373707117
clickedTokenEmbedding_58	-0.015120637779341898	0.11326048975594426
clickedTokenEmbedding_59	-0.03886238287680425	0.20163303478114453
clickedTokenEmbedding_60	-0.0051198713161526655	0.10489364617840802
clickedTokenEmbedding_61	-0.02419741723687237	0.13260335768738027
clickedTokenEmbedding_62	0.021519952497470348	0.15484893553833418
feedExposeByCatLast7d_13	0.20272047137188567	3.2115819315678786
feedExposeByCatLast7d_14	0.7775202950162	9.362748223795489
feedExposeByCatLast7d_15	0.0012204747783144795	0.09093584350078504
feedExposeByCatLast7d_16	0.732647894972987	6.7807694852099
pushClickedNumByHourLast30d_5	0.031023123420859052	0.40949273417688187
pushClickedNumByHourLast30d_6	0.0487803206484244	0.5165556736566257
pushClickedNumByHourLast30d_7	0.12326894169571753	0.9082190608604436
pushClickedNumByHourLast30d_8	0.21274369600080414	1.418093223470765
clickedTokenEmbedding_132	-0.0010622460032657707	0.09666422109023073
clickedTokenEmbedding_133	0.011052828590691061	0.0937252031033812
clickedTokenEmbedding_134	0.019168895345950693	0.11240659308427896
clickedTokenEmbedding_135	-0.012879044944908278	0.1225689787747081
pushClickedNumByHourLast1d_5	0.014281195449699498	0.17625289495182198
pushClickedNumByHourLast1d_6	0.021708822943636727	0.2041319952681779
pushClickedNumByHourLast1d_7	0.05590636971777359	0.28073762415255726
pushClickedNumByHourLast1d_8	0.09325538620148319	0.37547612783832013
pushClickedNumByHourLast1d_9	0.10317841536136463	0.42972722922836026
clickedTokenEmbedding_140	0.012906540076214834	0.11368089265590803
clickedTokenEmbedding_141	4.168634732434085E-4	0.09738363901728975
clickedTokenEmbedding_142	-0.006302789082027029	0.10241486024377831
clickedTokenEmbedding_143	0.013502161223780484	0.11024452975678578
clickedTokenEmbedding_144	-0.027381806328467755	0.16688357204114035
feedCtrByCatLast7d_19	0.0035684935153928294	0.05141079947395604
feedCtrByCatLast7d_20	0.007576688055920199	0.08078707523926616
feedCtrByCatLast7d_21	0.005758599342243147	0.06777096836223839
feedCtrByCatLast7d_22	5.147800123964507E-4	0.020704540099909515
pushClickedNumByHourLast30d_1	0.015451023214799721	0.29641334093043525
pushClickedNumByHourLast30d_2	0.011125376366685095	0.18484714553926304
pushClickedNumByHourLast30d_3	0.01127843595940951	0.19809953081904264
pushClickedNumByHourLast30d_4	0.016781727882888852	0.3643928356486802
clickedTokenEmbedding_136	-0.025951803304771787	0.1422105155806983
clickedTokenEmbedding_137	-0.023919821746331563	0.12141899229906186
clickedTokenEmbedding_138	-0.018410520463922077	0.17273929534428797
clickedTokenEmbedding_139	0.006620858591591471	0.1021493572205719
feedClickByCatLast7d_11	0.0	1.0
feedClickByCatLast7d_12	0.11445503465311362	1.663146759828617
feedClickByCatLast7d_13	0.018932931309849736	0.4005444368266717
feedClickByCatLast7d_14	0.23163034602503824	4.862862024799617
feedClickByCatLast7d_15	5.956384085553919E-4	0.06119455871730622
active_5	0.08547550082476431	0.0994878633362358
active_6	0.004806550818186694	0.02673509406039452
active_7	0.006039318458225556	0.02553289173193583
active_8	0.00548208583136241	0.020777030140491683
active_9	0.0206259378079708	0.04765254689021437
clickedTokenEmbedding_45	0.0024051598631794667	0.09699096712349435
clickedTokenEmbedding_46	0.007682999031275803	0.10435399030507433
clickedTokenEmbedding_47	0.021962930781862178	0.13713373449808675
clickedTokenEmbedding_48	0.02812228669446601	0.17715948976326482
clickedTokenEmbedding_49	0.017207451668394796	0.1344410343874748
clickedTokenEmbedding_97	0.02309684371705047	0.13309918506493174
clickedTokenEmbedding_98	0.03110942714473825	0.14957441648856923
clickedTokenEmbedding_99	0.013617286882174763	0.10436090613863012
clickedTokenEmbedding_100	-0.016384824499510866	0.10355045698437645
clickedTokenEmbedding_11	-0.002940193631927277	0.11253944864179832
clickedTokenEmbedding_12	-0.012719698718287457	0.101497206023555
clickedTokenEmbedding_13	0.02343292179582304	0.15348834742804784
clickedTokenEmbedding_14	9.888757675444558E-5	0.11559428743468116
clickedTokenEmbedding_2	0.02717148938493589	0.14994500745103675
clickedTokenEmbedding_3	-0.0017497806251626092	0.09415549978281194
clickedTokenEmbedding_4	0.010182053007484643	0.10282968089761364
clickedTokenEmbedding_5	-0.00512652601674105	0.09040793725710945
feedClickByCatLast7d_16	0.06514843756843272	0.7528600658588087
feedClickByCatLast7d_17	4.866326867282614E-4	0.053106393078374545
feedClickByCatLast7d_18	0.05974973454186939	0.9824205614025565
feedClickByCatLast7d_19	0.01753045590669889	0.31207235713655024
clickedTokenEmbedding_54	8.889205151723755E-5	0.08636295949434382
clickedTokenEmbedding_55	-0.038020883771111944	0.20117132148980485
clickedTokenEmbedding_56	-0.029917073247729832	0.1848963991124333
clickedTokenEmbedding_57	-0.029480729663388886	0.17886034804936488
imgNum	0.8518130756759207	1.3946267448950855
clickBaitScore	0.5345959098234391	0.49695707148983775
hotTopicRelevancy	0.0	1.0
pornRank	0.09449141768757731	0.1254671870364534
clickedTokenEmbedding_179	-0.03932302166688496	0.17570983106748805
clickedTokenEmbedding_180	0.01112341214706501	0.10573266254508266
clickedTokenEmbedding_181	-0.010075577620170096	0.11907046905304933
clickedTokenEmbedding_182	-0.03491556022647998	0.188021581214868
clickedTokenEmbedding_183	0.01086381505556929	0.10066140444649446
clickedTokenEmbedding_149	0.013465251831890113	0.12506358111212992
clickedTokenEmbedding_150	0.008764939007315845	0.10164509639195578
clickedTokenEmbedding_151	0.005482030252067814	0.0919200853026034
clickedTokenEmbedding_152	-0.03970171123682399	0.2220175108814824
feedExposeByCatLast7d_9	0.17383395508769608	4.50732918188883
feedExposeByCatLast7d_10	0.12605635790471537	1.9817419603200823
feedExposeByCatLast7d_11	0.0	1.0
feedExposeByCatLast7d_12	0.7249396332152114	8.631666349070803
clickedTokenEmbedding_110	-0.016038862572777462	0.11066294194863319
clickedTokenEmbedding_111	-0.02893242835654617	0.1654096426667934
clickedTokenEmbedding_112	0.01967672658503686	0.13201958380183956
clickedTokenEmbedding_113	-0.015370956496364073	0.1260868437021173
feedExposeByCatLast7d_4	3.1339145025300035E-4	0.03948511658168703
feedExposeByCatLast7d_5	0.03110458807029701	1.786054387632198
feedExposeByCatLast7d_6	0.8824451151324274	10.271510377113636
feedExposeByCatLast7d_7	0.006820643737183311	0.36271537563834566
feedExposeByCatLast7d_8	1.820075350205213	20.548823138127535
clickedTokenEmbedding_50	0.003931670771122742	0.11755152258927284
clickedTokenEmbedding_51	0.00420606250227118	0.10871017223326224
clickedTokenEmbedding_52	0.01533892968031849	0.1054857234955232
clickedTokenEmbedding_53	0.03009356276872541	0.15942815836946048
clickedTokenEmbedding_123	-0.004682434712090753	0.08672093533160241
clickedTokenEmbedding_124	-0.008133865861623268	0.09721289026914234
clickedTokenEmbedding_125	0.014066517352629529	0.1119975351097604
clickedTokenEmbedding_126	0.0218535064775427	0.13416238433445207
clickedTokenEmbedding_41	0.006629883529178126	0.09143474030342603
clickedTokenEmbedding_42	0.020552669517215984	0.1450769580816359
clickedTokenEmbedding_43	0.009734335117681719	0.10578377029631672
clickedTokenEmbedding_44	0.028159457090060718	0.17141615271567207
clickedTokenEmbedding_166	-0.0031582996020282257	0.10463975449226048
clickedTokenEmbedding_167	-0.01285893682736134	0.10742147649498567
clickedTokenEmbedding_168	-0.008625419952454059	0.1441824665939604
clickedTokenEmbedding_169	0.03409261920351591	0.1891795213166955
clickedTokenEmbedding_170	-0.022307228514285352	0.1492428423621949
pushClickedNumByHourLast1d_18	0.1171081457876917	0.5069620155393376
pushClickedNumByHourLast1d_19	0.1309675832093443	0.6959419352402922
pushClickedNumByHourLast1d_20	0.10015581616036177	0.43641540834083326
pushClickedNumByHourLast1d_21	0.09387630774277446	1.2594493541577518
pushClickedNumByHourLast1d_22	0.06875827407242523	0.3539501089390151
feedClickByCatLast7d_3	0.1409356389341187	1.889929472956971
feedClickByCatLast7d_4	1.839471555832828E-4	0.02854102440066532
feedClickByCatLast7d_5	0.005956384085553919	0.8692462410165704
feedClickByCatLast7d_6	0.08731650297965195	1.180721051174544
feedClickByCatLast7d_24	0.0685334545373145	1.2037680169133051
feedClickByCatLast7d_25	0.022698495039753023	1.8115680300802202
feedClickByCatLast7d_26	0.07505141274335284	2.3290237169505272
feedClickByCatLast7d_27	0.34203562345919925	2.8926036777950537
feedClickByCatLast7d_28	0.04323147462356529	0.9900851887585306
clickedTokenEmbedding_67	0.001925740295273127	0.08315649321327566
clickedTokenEmbedding_68	0.02289701576955582	0.12718612063745946
clickedTokenEmbedding_69	0.04961216774958359	0.21465540605811306
clickedTokenEmbedding_70	0.002012313853404426	0.12027697297248326
pushClickedNumByHourLast1d_14	0.06618086390102745	0.36043917755928084
pushClickedNumByHourLast1d_15	0.08684700727532599	0.39410226245099267
pushClickedNumByHourLast1d_16	0.10437339644083087	0.4281544092629318
pushClickedNumByHourLast1d_17	0.11085206837166255	0.46483641372605067
feedClickByCatLast7d_29	0.048407299879607076	1.1149508824990193
feedClickByCatLast7d_30	0.07338712895474218	2.1919958676021976
feedClickByCatLast7d_31	0.0029343951009714164	0.13740294321044477
feedClickByCatLast7d_32	0.0328486796195311	1.0491658362721352
cmsCoPorn	0.0	1.0
politicalSensitive	0.24823603510449682	1.1501404991982893
superstitionLevel	0.0	1.0
hotHeat	0.0	1.0
newsRank	0.0	1.0
pushClickNumLast7d	0.7802223210809182	4.895855371787533
pushCtrLast7d	0.007269480845123327	0.030245747390121997
pushClickedDayNumLast7d	0.46685299783857076	0.9522321698877398
pushClickedNumByHourLast1d_0	0.013226800379582225	0.14998269665930095
clickedTokenEmbedding_106	-0.014735411238928377	0.11138009281937851
clickedTokenEmbedding_107	0.0036701721479243353	0.08859037998901893
clickedTokenEmbedding_108	0.005330994475887665	0.10600701634000308
clickedTokenEmbedding_109	0.033248578171094716	0.1707976173673826
clickedTokenEmbedding_114	-0.03387193656957493	0.1766922916695577
clickedTokenEmbedding_115	-0.019417067244698334	0.17103832210787784
clickedTokenEmbedding_116	0.03906814800884515	0.21184182951008773
clickedTokenEmbedding_117	-0.0279693806771703	0.17054619292373535
clickedTokenEmbedding_118	0.018822438844361276	0.12184647055165573
clickedTokenEmbedding_63	0.01629880621707791	0.10710635407892118
clickedTokenEmbedding_64	0.009790068419299426	0.1092982710995651
clickedTokenEmbedding_65	0.01631862855983787	0.12381015175655535
clickedTokenEmbedding_66	-0.011536090420761994	0.10683261421793257
feedExposeByCatLast7d_22	0.017660873466742062	4.6409501455209465
feedExposeByCatLast7d_23	3.893061493826091E-6	0.0024165228673188777
feedExposeByCatLast7d_24	0.5741730407438084	9.348976258039517
feedExposeByCatLast7d_25	0.14979624689406687	8.553584411167838
pushCategoryCtr7day	0.02513050975917058	0.0061282725550984235
pushSubCategoryCtr7day	0.005471242745809364	0.0019392889641538518
pushSourceCtr7day	0.003752054684570613	0.001528881009796095
cmsBaitLevel	0.0	1.0
clickedTokenEmbedding_71	0.017682696086212348	0.14077507180388235
clickedTokenEmbedding_72	0.028311032575382446	0.18714076320861092
clickedTokenEmbedding_73	-0.011098349141840994	0.1281935456841053
clickedTokenEmbedding_74	-0.0114270964127626	0.12598475839240417
clickedTokenEmbedding_75	-0.04533670587489182	0.20862683585523467
pushClickedNumByHourLast30d_14	0.1513199676518831	1.1740186821142178
pushClickedNumByHourLast30d_15	0.16818050980266736	1.3625411519288269
pushClickedNumByHourLast30d_16	0.18132650124046804	1.271987167506827
pushClickedNumByHourLast30d_17	0.20168571154434844	1.517949244970993
clickedTokenEmbedding_32	0.011694515533633454	0.12364474819137133
clickedTokenEmbedding_33	0.015722392367196334	0.1085891327204541
clickedTokenEmbedding_34	0.024452856676735114	0.13302709418951206
clickedTokenEmbedding_35	0.0026465749166828087	0.09987862037189958
clickedTokenEmbedding_36	-0.015545801245034508	0.14048411895171553
feedExposeByCatLast7d_0	2.0169503897441188	22.58130596660252
feedExposeByCatLast7d_1	1.0678541153066419	19.707726743641
feedExposeByCatLast7d_2	0.1127586331071789	2.612590636797453
feedExposeByCatLast7d_3	1.2432803325453128	16.11250021825208
clickedTokenEmbedding_80	-0.023499018216997423	0.135314556902802
clickedTokenEmbedding_81	-0.0017229882848984431	0.09756885465070604
clickedTokenEmbedding_82	-0.037442073647827756	0.1805361671305632
clickedTokenEmbedding_83	-0.02131465006573114	0.11858596076638904
clickedBrowserPushAvgCount_1	0.12458823795075837	0.7835295065401207
clickedBrowserPushAvgCount_2	0.11153408977845994	0.6996334018153356
clickedBrowserArticleAvgCount_0	1.6526963625016717	17.168333522871528
clickedBrowserArticleAvgCount_1	1.591582900105368	12.862465730581963
clickedBrowserArticleAvgCount_2	1.5492058518369327	11.458900221249129
clickedTokenEmbedding_28	-0.02259583804114058	0.13234877862063557
clickedTokenEmbedding_29	-7.017795449720836E-4	0.08411908659352316
clickedTokenEmbedding_30	0.01857041180189354	0.17256984827296465
clickedTokenEmbedding_31	-0.009212542545103095	0.1412442643293686
pushClickedNumByDayOfWeekLast28d_3	0.5040370281860778	2.838889376985909
pushClickedNumByDayOfWeekLast28d_4	0.46574738226275697	2.686965080122354
pushClickedNumByDayOfWeekLast28d_5	0.45135413731483826	2.7279425664562718
pushClickedNumByDayOfWeekLast28d_6	0.47737635375091103	2.824399330997168
feedExposeByCatLast7d_30	0.5377758355726547	9.772463775549543
feedExposeByCatLast7d_31	0.034338748906293036	1.1665066294967525
feedExposeByCatLast7d_32	0.2481271941051263	3.497060573202908
feedExposeByCatLast7d_33	0.02152960332623174	1.0201922670740842
clickedTokenEmbedding_162	0.023072574216394703	0.15083400571484407
clickedTokenEmbedding_163	0.02292619303728998	0.1367993323455036
clickedTokenEmbedding_164	0.028380010830667525	0.13620837913922146
clickedTokenEmbedding_165	-0.00874395325599264	0.09901074629373345
active_1	0.016050471144473968	0.05584325033790378
active_2	0.04040952141878194	0.09537555663111288
active_3	0.017273183043407837	0.050931907804636356
active_4	0.016434730151031834	0.05100076540530144
clickedTokenEmbedding_119	7.488428598632166E-5	0.089924057571331
clickedTokenEmbedding_120	0.03133264512318554	0.16543508202268054
clickedTokenEmbedding_121	-0.005417971251611803	0.08826352503271846
clickedTokenEmbedding_122	-0.004839309564119504	0.0932265605479967
textAdScore	0.00806136492797055	0.08930242131231748
staticQuality	0.3128881903640459	0.30680857914746407
dynamicQuality	0.011687555739429794	0.08640645457564945
publishTimeDiffDays	1.2269879923679443	8.085192939673313
freshness	5.090241835066732	5.282433146693573
clickedTokenEmbedding_101	0.021538309948003393	0.15872043560657917
clickedTokenEmbedding_102	-0.007081726858044205	0.09014063865499267
clickedTokenEmbedding_103	-9.751600962987607E-4	0.08862225216015107
clickedTokenEmbedding_104	-0.007964091033157804	0.11381001204580227
clickedTokenEmbedding_105	-0.015474613822896945	0.12679660860053274
feedExposeByCatLast7d_26	0.24151288262711576	5.700149145367962
feedExposeByCatLast7d_27	3.8106959918012127	25.82098945835251
feedExposeByCatLast7d_28	0.2706339558663084	5.579065090828531
feedExposeByCatLast7d_29	0.3113028227615626	4.844769888687495
feedCtrByCatLast7d_27	0.019938361282023826	0.12394360277019573
feedCtrByCatLast7d_28	0.0047404574623124834	0.06526035748156427
feedCtrByCatLast7d_29	0.00666045727921181	0.07611684456871877
feedCtrByCatLast7d_30	0.006781617150239334	0.07256791733362249
feedCtrByCatLast7d_31	7.18820999708953E-4	0.023555425454303447
clickedTokenEmbedding_93	-0.0020590367934810016	0.0929283537987782
clickedTokenEmbedding_94	-0.016026873142067737	0.11671895521269476
clickedTokenEmbedding_95	0.00855463407408689	0.11159455872791194
clickedTokenEmbedding_96	-4.6524844523438395E-4	0.09374492529897997
clickedTokenEmbedding_158	0.017113503513659627	0.14537568523264266
clickedTokenEmbedding_159	6.0611351812047444E-5	0.10984551244258678
clickedTokenEmbedding_160	-0.01927602449824234	0.11682487934649265
clickedTokenEmbedding_161	-0.028555405912771063	0.1417344014599202
bodyLen	381.1055770794161	702.3706969937842
upCount	0.32976363009131276	2.1158338967463237
downCount	0.0	1.0
commentCount	0.36178737344262873	1.9159778645370757
clickedTokenEmbedding_15	-0.00827149900194284	0.12373760783362762
clickedTokenEmbedding_16	-0.007518413157257015	0.08326283690446075
clickedTokenEmbedding_17	0.006274305170588377	0.09380539042067655
clickedTokenEmbedding_18	-0.00848088544205162	0.09958699773236038
clickedTokenEmbedding_88	-0.03264978983589716	0.15555335779313692
clickedTokenEmbedding_89	0.005406315483453604	0.1010920589897828
clickedTokenEmbedding_90	0.04184505365894579	0.20399361206768055
clickedTokenEmbedding_91	-0.010977333171493516	0.11850322352866585
clickedTokenEmbedding_92	-0.02491299301864371	0.1343824673814206
pushClickedNumByHourLast1d_23	0.03929378961303701	0.35869706036547755
pushExposeNumLast15d	218.1702534800676	119.68548125738263
pushClickNumLast15d	1.4886670631290873	9.359971828496507
pushCtrLast15d	0.006799919973901666	0.028207418438028
feedCtrByCatLast7d_14	0.013846146940024532	0.12999087962322256
feedCtrByCatLast7d_15	2.4571792259080183E-4	0.017995608118560952
feedCtrByCatLast7d_16	0.009721244681664062	0.08676631091082093
feedCtrByCatLast7d_17	2.028933229477287E-4	0.015420479745057836
feedCtrByCatLast7d_18	0.00845443403642871	0.08703159526864625
active_10	0.02010614263170314	0.10478913391136892
active_11	0.03062611591517093	0.08798847873231919
active_12	0.06192434504494168	0.12334585227415452
active_13	0.02260621856149925	0.07532266014572533
feedCtrByCatLast7d_10	0.003542366949047398	0.05362741256713001
feedCtrByCatLast7d_11	0.0	1.0
feedCtrByCatLast7d_12	0.013906235679991828	0.11438523858997447
feedCtrByCatLast7d_13	0.004093890659919745	0.057024786391955205
clickedTokenEmbedding_127	-0.006027274293553746	0.10530395823463534
clickedTokenEmbedding_128	-7.254615633751196E-4	0.10481388094304141
clickedTokenEmbedding_129	0.05833392030130471	0.28112836364624544
clickedTokenEmbedding_130	0.016824738956736435	0.12736544067701408
clickedTokenEmbedding_131	-0.009663458604256412	0.12183109172865815
pushClickedDayNumLast15d	0.9101494687989315	1.6635814824448567
pushExposeNumLast30d	395.4284208063232	267.48036255268704
pushClickNumLast30d	2.7721953443720064	17.47600016923963
pushCtrLast30d	0.006634379862681092	0.027053081647718767
clickedTokenEmbedding_153	0.031000953178753732	0.17539561870561207
clickedTokenEmbedding_154	0.062479550251592596	0.288506525612769
clickedTokenEmbedding_155	-0.03726441772496816	0.19663853733620806
clickedTokenEmbedding_156	-0.02118689798144931	0.13491574850765917
clickedTokenEmbedding_157	0.02267429346073825	0.12208180323893926
active_14	0.023111153912016454	0.04464202770667705
active_15	0.009340317463341158	0.032163421515864474
active_16	8.626647710627006E-4	0.01102697711962571
clickedBrowserPushAvgCount_0	0.13226760597271298	0.9414965329552195
clickedTokenEmbedding_192	-0.011448866924854868	0.09549467597182365
clickedTokenEmbedding_193	0.03916510176710013	0.19550336931213777
clickedTokenEmbedding_194	0.020597373869424656	0.13876032170991806
clickedTokenEmbedding_195	0.03082251122921076	0.16275759189337513
